date,replies_count,retweets_count,likes_count
2020-04-27,54,93,3214
2020-04-27,14,49,798
2020-04-26,12,37,262
2020-04-26,16,51,284
2020-04-25,10,32,387
2020-04-25,30,73,1307
2020-04-25,24,57,971
2020-04-25,36,174,3300
2020-04-25,10,47,837
2020-04-25,5,28,307
2020-04-25,1977,5612,100738
2020-04-19,316,1168,14717
2020-04-18,230,1298,14517
2020-04-09,415,1104,17198
2020-03-27,737,1331,15658
2020-03-27,560,1466,18033
2020-03-26,469,1655,19597
2020-03-25,25,66,799
2020-03-25,188,645,6095
2020-03-25,525,2124,19845
2020-03-24,687,7206,64316
2020-03-20,365,3592,32556
2020-03-18,40,368,4599
2020-03-18,311,2140,20095
2020-03-17,252,1789,16125
2020-03-08,192,2117,33659
2020-03-06,17,185,2290
2020-03-06,35,387,4906
2020-03-06,124,1529,11257
2020-04-10,623,3261,20971
2020-04-06,4151,14869,64198
2020-04-01,374,2170,12318
2020-03-26,867,3505,16507
2020-05-19,135,436,3686
2020-05-07,220,678,7830
2020-03-20,800,10181,29007
2020-03-15,94,1008,7140
2020-05-22,221,362,5476
2020-05-09,411,718,8046
2020-05-07,2,18,30
2020-05-06,1114,796,23667
2020-05-02,308,867,14574
2020-04-26,226,315,3509
2020-04-26,186,332,4288
2020-04-25,3300,1825,35233
2020-04-17,170,994,8175
2020-04-16,435,1089,14896
2020-04-13,1017,1392,26008
2020-04-08,448,1019,12080
2020-04-07,1225,1555,28289
2020-04-05,1222,2277,30585
2020-04-03,307,598,8502
2020-04-03,2353,1820,22553
2020-03-30,23,25,69
2020-03-26,354,636,6233
2020-03-25,676,2096,11047
2020-03-25,803,3720,36918
2020-03-24,1625,6795,57831
2020-03-22,1232,7228,72314
2020-03-21,178,294,3223
2020-03-20,274,1091,8408
2020-03-20,294,418,7146
2020-03-20,140,508,4586
2020-03-17,334,599,9031
2020-03-12,314,680,14286
2020-03-12,215,544,8926
2020-03-12,2163,6410,43075
2020-04-17,10867,27470,199281
2020-03-16,4823,34350,212622
2020-05-25,94,140,1852
2020-05-24,148,140,4192
2020-05-21,145,89,1394
2020-05-18,184,184,2391
2020-05-15,343,148,2531
2020-05-13,62,73,967
2020-05-12,676,199,2894
2020-05-11,171,58,1063
2020-05-10,235,487,8010
2020-05-09,139,123,1818
2020-05-07,166,412,5785
2020-05-05,90,77,1226
2020-05-05,67,99,1462
2020-05-04,207,433,5084
2020-05-04,126,118,1541
2020-05-01,122,138,1683
2020-04-30,1118,176,2982
2020-04-27,260,128,2472
2020-04-27,168,169,2493
2020-04-27,2263,319,8385
2020-04-26,124,61,1206
2020-04-25,149,159,2383
2020-04-24,88,40,812
2020-04-24,75,40,623
2020-04-23,201,666,7362
2020-04-23,66,79,1008
2020-04-21,399,983,11901
2020-04-20,15869,1138,25795
2020-04-17,16,1,113
2020-04-16,109,156,3768
2020-04-13,224,484,5612
2020-04-10,84,50,1135
2020-04-08,103,239,1830
2020-04-07,1,1,6
2020-04-06,291,649,8700
2020-04-06,358,181,3154
2020-04-05,103,160,2577
2020-04-03,235,138,4037
2020-04-01,317,335,2771
2020-03-31,462,868,15177
2020-03-31,118,93,1125
2020-03-30,193,91,1299
2020-03-30,170,162,2048
2020-03-30,197,107,1553
2020-03-25,237,341,3559
2020-03-23,71,71,1238
2020-03-20,1470,1494,17912
2020-03-19,1272,10932,83547
2020-03-19,65,109,1042
2020-03-18,49,221,2686
2020-03-11,8,3,139
2020-03-10,38,65,1563
2020-03-03,196,811,4971
2020-05-07,44,96,851
2020-04-30,30,87,922
2020-04-17,4492,21161,166921
2020-04-06,769,22770,76654
2020-04-03,1420,7515,38666
2020-03-17,412,11322,45992
2020-03-14,952,12329,51353
2020-03-13,115,1577,5745
